date,dam_safety,flood_safety,niip_delivery,hydropower,esa_min_flow,storage,spring_peak_release
2019-01-24,0,0,-0.103643961,0.398895707,2.4779069,1.31251833,-0.05
2019-01-25,0,0,-0.104734867,0.410751671,2.47924126,1.31028282,-0.05
2019-01-26,0,0,-0.10486626,0.403442701,2.47845061,1.30870043,-0.05
2019-01-27,0,0,-0.103428042,0.372113101,2.4746628,1.306684,-0.05
2019-01-28,0,0,-0.103789558,0.369589844,2.47434533,1.30467944,-0.05
2019-01-29,0,0,-0.104149149,0.367093527,2.4740239,1.30308916,-0.05
2019-01-30,0,0,-0.105107606,0.376569587,2.47528604,1.30123421,-0.05
2019-01-31,0,0,-0.106342654,0.38964284,2.47692231,1.29950972,-0.05
2019-02-01,0,0,-0.105579385,0.369158607,2.47434533,1.29769295,-0.05
2019-02-02,0,0,-0.104491457,0.342717526,2.47058058,1.29623275,-0.05
2019-02-03,0,0,-0.104716983,0.340263434,2.47021219,1.29520656,-0.05
2019-02-04,0,0,-0.103225307,0.310256328,2.46520098,1.29394022,-0.05
2019-02-05,0,0,-0.103403896,0.307818295,2.46476559,1.29310382,-0.05
2019-02-06,0,0,-0.103963343,0.313780518,2.46584405,1.29264483,-0.05
2019-02-07,0,0,-0.104847213,0.326874365,2.46810245,1.29127958,-0.05
2019-02-08,0,0,-0.106237321,0.344753361,2.47094443,1.29000896,-0.05
2019-02-09,0,0,-0.107394199,0.358992891,2.47303534,1.28803693,-0.05
2019-02-10,0,0,-0.108027515,0.361264512,2.47336895,1.28604915,-0.05
2019-02-11,0,0,3,0.330086782,2.46869215,1.28445863,-0.05
2019-02-12,0,0,3,0.337155155,2.46983921,1.28261617,-0.05
2019-02-13,0,0,3,0.363323993,2.47369845,1.28061686,-0.05
2019-02-14,0,0,3,0.335873929,2.46965098,1.28109134,-0.05
2019-02-15,0,0,3,0.224847992,2.44592297,1.28384836,-0.05
2019-02-16,0,0,3,0.284632957,2.46034953,1.2839751,-0.05
2019-02-17,0,0,3,0.335980151,2.46965098,1.28297173,-0.05
2019-02-18,0,0,3,0.322805632,2.46750169,1.28246437,-0.05
2019-02-19,0,0,3,0.313166789,2.46584405,1.28098449,-0.05
2019-02-20,0,0,3,0.308343556,2.46498396,1.28013844,-0.05
2019-02-21,0,0,3,0.316647928,2.4664753,1.2790454,-0.05
2019-02-22,0,0,3,0.30583432,2.46454587,1.27780998,-0.05
2019-02-23,0,0,3,0.306985046,2.46476559,1.27696887,-0.05
2019-02-24,0,0,3,0.314069302,2.46605577,1.27545874,-0.05
2019-02-25,0,0,3,0.330702977,2.4688863,1.2740601,-0.05
2019-02-26,0,0,3,0.32943209,2.46869215,1.27266498,-0.05
2019-02-27,0,0,3,0.304312533,2.46432479,1.27142671,-0.05
2019-02-28,0,0,3,0.288758357,2.46132279,1.27048709,-0.05
2019-03-01,0,0,3,0.273250394,2.4580698,1.27045613,-0.05
2019-03-02,0,0,3,0.243468842,2.45103104,1.27143578,-0.05
2019-03-03,0,0,3,0.164858881,2.42630612,1.27659248,-0.05
2019-03-04,0,0,3,0.0932733625,2.39331598,1.28194482,-0.05
2019-03-05,0,0,3,0.111267623,2.40272292,1.28513063,-0.05
2019-03-06,0,0,3,0.19504525,2.4368647,1.28659723,-0.05
2019-03-07,0,0,3,0.204685456,2.43991592,1.288631,-0.05
2019-03-08,0,0,3,0.141332577,2.41661739,1.29186204,-0.05
2019-03-09,0,0,3,0.112666708,2.40332016,1.2958769,-0.05
2019-03-10,0,0,3,0.175049897,2.42986217,1.29828043,-0.05
2019-03-11,0,0,3,0.153580431,2.42160951,1.3024878,-0.05
2019-03-12,0,0,3,0,0,1.33765652,-0.05
2019-03-13,0,0,3,0,0,1.36359212,-0.05
2019-03-14,0,0,3,0,0,1.37142682,-0.05
2019-03-15,0,0,3,0,0,1.37696252,-0.05
2019-03-16,0,0,3,0.00607878813,2.33319017,1.38163053,-0.05
2019-03-17,0,0,3,0.00121672853,2.32907631,1.38653625,-0.05
2019-03-18,0,0,3,0,0,1.39207028,-0.05
2019-03-19,0,0,3,0,0,1.39739279,-0.05
2019-03-20,0,0,3,0,0,1.40395529,-0.05
2019-03-21,0,0,3,0,0,1.4099046,-0.05
2019-03-22,0,0,3,0,0,1.41648745,-0.05
2019-03-23,0,0,3,0,0,1.4214071,-0.05
2019-03-24,0,0,3,0,0,1.42715758,-0.05
2019-03-25,0,0,3,0,0,1.43373451,-0.05
2019-03-26,0,0,3,0,0,1.44280902,-0.05
2019-03-27,0,0,3,0,0,1.45335963,-0.05
2019-03-28,0,0,3,0,0,1.46601481,-0.05
2019-03-29,0,0,3,0,0,1.47909905,-0.05
2019-03-30,0,0,3,0,0,1.48863767,-0.05
2019-03-31,0,0,3,0,0,1.49756568,-0.05
2019-04-01,0,0,3,0,0,1.50482301,-0.05
2019-04-02,0,0,3,0,0,1.51167152,-0.05
2019-04-03,0,0,3,0,0,1.51877649,-0.05
2019-04-04,0,0,3,0,0,1.52594815,-0.05
2019-04-05,0,0,3,0,0,1.5345343,-0.05
2019-04-06,0,0,3,0,0,1.54345249,-0.05
2019-04-07,0,0,3,0,0,1.55341716,-0.05
2019-04-08,0,0,3,0,0,1.56557694,-0.05
2019-04-09,0,0,3,0,0,1.58352974,-0.05
2019-04-10,0,0,3,0,0,1.60108528,-0.05
2019-04-11,0,0,3,0,0,1.61361319,-0.05
2019-04-12,0,0,3,0,0,1.62214144,-0.05
2019-04-13,0,0,3,0,0,1.629159,-0.05
2019-04-14,0,0,3,0,0,1.63622423,-0.05
2019-04-15,0,0,3,0,0,1.64453777,-0.05
2019-04-16,0,0,3,0,0,1.653653,-0.05
2019-04-17,0,0,3,0,0,1.66385629,-0.05
2019-04-18,0,0,3,0,0,1.67533419,-0.05
2019-04-19,0,0,3,0,0,1.68936787,-0.05
2019-04-20,0,0,3,0,0,1.70680469,-0.05
2019-04-21,0,0,3,0,0,1.72149036,-0.05
2019-04-22,0,0,3,0,0,1.73662684,-0.05
2019-04-23,0,0,3,0,0,1.75063824,-0.05
2019-04-24,0,0,3,0,0,1.76369394,-0.05
2019-04-25,0,0,3,0,0,1.77863895,-0.05
2019-04-26,0,0,3,0,0,1.79597249,-0.05
2019-04-27,0,0,3,0,0,1.81412613,-0.05
2019-04-28,0,0,3,0,0,1.8316414,-0.05
2019-04-29,0,0,3,0,0,1.84985871,-0.05
2019-04-30,0,0,3,0,0,1.87198665,-0.05
2019-05-01,0,0,3,0,0,1.89027119,-0.05
2019-05-02,0,0,3,0,0,1.90452165,-0.05
2019-05-03,0,0,3,0,0,1.91709119,-0.05
2019-05-04,0,0,3,0,0,1.92902861,-0.05
2019-05-05,0,0,3,0,0,1.94023133,-0.05
2019-05-06,0,0,3,0,0,1.9507913,-0.05
2019-05-07,0,0,3,0,0,1.96315053,-0.05
2019-05-08,0,0,3,0,0,1.97521092,-0.05
2019-05-09,0,0,3,0.265804637,0,1.98728095,-1.24
2019-05-10,0,0,3,0.532187843,0,1.99743818,-1.48
2019-05-11,0,0,3,0.60368484,0,2.00468542,-1.544
2019-05-12,0,0,3,0.443996479,0,2.00535817,-1.4
2019-05-13,0,0,3,0.471698115,0,2.02258766,-1.424
2019-05-14,0,0,-0.113505314,0.329903885,0,2.03545852,-1.296
2019-05-15,0,0,3,0,0,2.05103849,-1
2019-05-16,0,0,3,1.16132641,0,2.0604166,-1.61015873
2019-05-17,0,0,3,1.08375577,0,2.07569176,-1.24952381
2019-05-18,0,0,3,1.16581761,0,2.08659897,-1.34603175
2019-05-19,0,0,-0.0237714217,0,0,2.09813326,-1
2019-05-20,0,0,-0.465977865,0.342020316,0,2.10791725,-1.304
2019-05-21,0,0,-0.494582808,0.576573897,0,2.11700337,-1.512
2019-05-22,0,0,-0.507695842,0.82028135,0,2.12328971,-1.728
2019-05-23,0,0,-0.487130566,1.01004322,0,2.12834468,-1.896
2019-05-24,0,0,-0.49621919,1.16370522,0,2.13188175,-2.032
2019-05-25,0,0,-0.358594768,1.17301045,0,2.13453866,-2.12
2019-05-26,0,0,-0.0384859279,1.1734882,0,2.13705209,-2.04
2019-05-27,0,0,-0.293703195,1.03866557,0,2.14041458,-1.92
2019-05-28,0,0,-0.216699243,1.09329803,0,2.14400421,-1.968
2019-05-29,0,0,-0.160520187,1.17489567,0,2.14655526,-2.048
2019-05-30,0,0,-0.0277672529,1.17509499,0,2.14837348,-2.104
2019-05-31,0,0,-0.00257182056,1.17538991,0,2.15069652,-2.144
2019-06-01,0,0,-0.280034903,1.17630559,0,2.15602043,-2.048
2019-06-02,0,0,-0.514255943,0.60758277,0,2.16900692,-1.536
2019-06-03,0,0,-0.083760663,1.17900783,0,2.17869191,-1.63047619
2019-06-04,0,0,-0.254706725,0.736990922,0,2.19651987,-1.04634921
2019-06-05,0,0,-0.268713952,0.847749854,0,2.21226781,-1.10730159
2019-06-06,0,0,-0.121024498,1.0499963,0,2.22687742,-1.21904762
2019-06-07,0,-0.125,-0.259087029,1.1870572,0,2.24105207,-7.29263158
2019-06-08,0,-0.125,-0.269276866,1.19103729,0,2.2619454,-5.77684211
2019-06-09,0,-0.125,3,1.19546779,0,2.28749527,-4.61473684
2019-06-10,0,-0.125,3,1.19650558,0,2.30635083,-24.7017544
2019-06-11,0,-0.125,-0.0266709385,1.19777115,0,2.31926265,-28.0140351
2019-06-12,0,-0.125,3,1.19953789,0,2.3332615,-29.4175439
2019-06-13,0,-0.125,3,1.20196159,0,2.34893689,-28.5192982
2019-06-14,0,-0.125,3,1.20458249,0,2.36431177,-26.2736842
2019-06-15,0,-0.125,3,1.20718893,0,2.38155246,-25.5438596
2019-06-16,0,-0.125,3,1.20785345,0,2.39048839,-28.9122807
2019-06-17,0,-0.125,3,1.20991555,0,2.39961363,-7.42736842
2019-06-18,0,-0.125,3,1.21069543,0,2.40680122,-7.83157895
2019-06-19,0,-0.125,3,1.21061635,0,2.40976666,-8.65684211
2019-06-20,0,-0.125,3,1.21155451,0,2.41383491,-8.06736842
2019-06-21,0,-0.0299426491,3,0.205136744,0,2.42995479,-0.736370066
2019-06-22,0,-0.0398011126,3,0.315938216,0,2.44605625,-0.807011316
2019-06-23,0,0,3,0.760451567,0,2.45701318,-1.04634921
2019-06-24,0,0,3,0.599043947,0,2.46620033,-1.35238332
2019-06-25,0,0,3,0.662147946,0,2.47562949,-1.39222798
2019-06-26,0,0,3,0.606185282,0,2.48428488,-0.0634920635
2019-06-27,0,0,3,0.737905187,0,2.49439883,-0.0634920635
2019-06-28,0,-0.0590604163,3,0.816578037,0,2.47626445,-0.0634920635
2019-06-29,0,-0.111625057,3,0.73381505,0,2.41770141,-0.0634920635
2019-06-30,0,-0.125,3,0.973579096,0,2.34811682,-0.336842105
2019-07-01,0,-0.125,3,0.990859969,0,2.29876166,-0.336842105
2019-07-02,0,-0.125,3,1.19892984,0,2.25122119,-0.336842105
2019-07-03,0,-0.119752122,3,1.1837948,0,2.21170357,-0.336842105
2019-07-04,0,-0.0831261709,3,1.17028066,0,2.17583294,-0.0634920635
2019-07-05,0,-0.0550766605,2.99060539,1.21387611,0,2.15067872,-0.0634920635
2019-07-06,0,-0.0249746954,3,1.13745181,0,2.13622705,-0.0634920635
2019-07-07,0,0,3,1.12947799,0,2.12502425,-0.0634920635
2019-07-08,0,-0.0139867874,2.99696325,1.12562378,0,2.11501581,-0.0634920635
2019-07-09,0,-0.0370343906,3,1.09889971,0,2.09772705,-0.0634920635
2019-07-10,0,0,2.99042802,1.11177235,0,2.09188095,-0.0634920635
2019-07-11,0,0,2.98242902,1.11644368,0,2.0912223,-0.0634920635
2019-07-12,0,0,2.96788052,1.14127788,0,2.08761011,-0.0634920635
2019-07-13,0,0,2.96647914,1.14036158,0,2.08610139,-0.0634920635
2019-07-14,0,0,2.9662361,1.13874022,0,2.09508778,-0.0634920635
2019-07-15,0,0,2.96952837,1.14164219,0,2.09768529,-0.0634920635
2019-07-16,0,0,3,1.08550269,0,2.10456198,-0.0634920635
2019-07-17,0,0,2.9697699,1.18897202,0,2.12048985,-0.0634920635
2019-07-18,0,0,2.98750079,1.13351362,0,2.1339951,-0.0634920635
2019-07-19,0,0,2.98374803,1.22025781,0,2.14591082,-0.0634920635
2019-07-20,0,0,2.98125726,1.1852334,0,2.15974735,-0.0634920635
2019-07-21,0,0,2.99349736,1.16290735,0,2.17632124,-0.0634920635
2019-07-22,0,0,2.99724973,1.21849336,0,2.19366313,-0.0634920635
2019-07-23,0,0,3,1.20035072,0,2.21577596,-0.0634920635
2019-07-24,0,0,3,1.17558625,0,2.22800317,-0.0634920635
2019-07-25,0,0,3,1.07868148,0,2.24208482,-0.0634920635
2019-07-26,0,0,3,1.05886436,0,2.25794014,-0.0634920635
2019-07-27,0,0,3,1.09805205,0,2.27417055,-0.0634920635
2019-07-28,0,0,3,1.08941559,0,2.28936241,-0.0634920635
2019-07-29,0,0,3,0.997693467,0,2.3073454,-0.0634920635
2019-07-30,0,0,3,1.00109002,0,2.32843198,-0.0634920635
2019-07-31,0,0,3,1.07136224,0,2.34530554,-0.0634920635
2019-08-01,0,0,3,0.928145693,0,2.36305246,-0.0634920635
2019-08-02,0,0,3,1.10000447,0,2.37095947,-0.0634920635
2019-08-03,0,0,3,1.05209617,0,2.38142975,-0.0634920635
2019-08-04,0,0,3,0.982154996,0,2.3939667,-0.0634920635
2019-08-05,0,0,3,1.12793246,0,2.40541379,-0.0634920635
2019-08-06,0,0,3,1.05753459,0,2.41778628,-0.0634920635
2019-08-07,0,0,3,1.11918495,0,2.42686378,-0.0634920635
2019-08-08,0,0,3,1.10763523,0,2.43780698,-0.0634920635
2019-08-09,0,0,3,1.01483538,0,2.45227787,-0.0634920635
2019-08-10,0,0,3,1.06466733,0,2.4632956,-0.0634920635
2019-08-11,0,0,3,1.22640582,0,2.47649035,-0.0634920635
2019-08-12,0,0,3,1.22298446,0,2.48259782,-0.0634920635
2019-08-13,0,0,3,1.15628954,0,2.49391443,-0.0634920635
2019-08-14,0,0,3,1.08704905,0,2.4980014,-0.0634920635
2019-08-15,0,0,3,1.06102626,0,2.49442336,-0.0634920635
2019-08-16,0,0,3,1.04108334,0,2.49102012,-0.0634920635
2019-08-17,0,0,3,0.96793624,0,2.48685317,-0.0634920635
2019-08-18,0,0,3,0.939059902,2.49999925,2.48331867,-0.0634920635
2019-08-19,0,0,3,1.01707681,2.49999945,2.47953069,-0.0634920635
2019-08-20,0,0,3,1.09530285,2.49999967,2.47579706,-0.0634920635
2019-08-21,0,0,3,1.05080043,2.49999906,2.47218054,-0.0634920635
2019-08-22,0,0,3,0.7994985,2.49996434,2.46742481,-0.0634920635
2019-08-23,0,0,3,0.919326592,2.49999109,2.46399712,-0.0634920635
2019-08-24,0,0,3,0.78625484,2.49993135,2.46026036,-0.0634920635
2019-08-25,0,0,3,0.722610046,2.49973686,2.45674841,-0.0634920635
2019-08-26,0,0,3,0.698619592,2.49954258,2.45288343,-0.0634920635
2019-08-27,0,0,3,0.673999215,2.49907974,2.44901718,-0.0634920635
2019-08-28,0,0,3,0.649151058,2.49844114,2.44487795,-0.0634920635
2019-08-29,0,0,3,0.591685669,2.49630493,2.44143577,-0.0634920635
2019-08-30,0,0,3,0.33966438,2.39773936,2.43840779,-0.0634920635
2019-08-31,0,0,3,0.547645164,2.49409174,2.43503205,-0.0634920635
2019-09-01,0,0,3,0.492238558,2.48825987,2.43210901,-0.0634920635
2019-09-02,0,0,3,0.494650495,2.4897351,2.42913634,-0.0634920635
2019-09-03,0,0,3,0.489218842,2.48736717,2.42633017,-0.0634920635
2019-09-04,0,0,3,0.467941683,2.48056198,2.42305267,-0.0634920635
2019-09-05,0,0,3,0.362890168,2.41139281,2.41983175,-0.0634920635
2019-09-06,0,0,3,0.33374438,2.36699874,2.41645995,-0.0634920635
2019-09-07,0,0,3,0.435540771,2.46756535,2.41323205,-0.0634920635
2019-09-08,0,0,3,0.471115746,2.48287335,2.41017601,-0.0634920635
2019-09-09,0,0,3,0.344362119,2.44903119,2.40781742,-0.0634920635
2019-09-10,0,0,3,0.414613241,2.47849559,2.40523368,-0.0634920635
2019-09-11,0,0,3,0.593114029,2.49795757,2.40205615,-0.0634920635
2019-09-12,0,0,3,0.359271931,2.45109327,2.39993196,-0.0634920635
2019-09-13,0,0,3,0.392011199,2.46242673,2.39746908,-0.0634920635
2019-09-14,0,0,3,0.389592834,2.46577515,2.39540023,-0.0634920635
2019-09-15,0,0,3,0.336070064,2.42208795,2.39355975,-0.0634920635
2019-09-16,0,0,3,0.685340371,2.49969706,2.39311753,-0.0634920635
2019-09-17,0,0,3,0.674868392,2.49982698,2.39245376,-0.0634920635
2019-09-18,0,0,3,0.63624742,2.49951568,2.39098378,-0.0634920635
2019-09-19,0,0,3,0.490167238,2.49595797,2.38979377,-0.0634920635
2019-09-20,0,0,3,0.470228814,2.495685,2.38681521,-0.0634920635
2019-09-21,0,0,-0.0302517986,0.764634892,2.4999143,2.38419126,-0.0634920635
2019-09-22,0,0,3,0.711282579,2.49979903,2.38232587,-0.0634920635
2019-09-23,0,0,3,0.660209095,2.49958138,2.37991206,-0.0634920635
2019-09-24,0,0,3,0.559598645,2.4985912,2.37864117,-0.0634920635
2019-09-25,0,0,3,0.577406764,2.49916948,2.37684968,-0.0634920635
2019-09-26,0,0,-0.110507377,0.758069526,2.49990512,2.37469781,-0.0634920635
2019-09-27,0,0,-0.107465856,0.746772618,2.49985849,2.37281425,-0.0634920635
2019-09-28,0,0,3,0.531320202,2.4964093,2.37077854,-0.0634920635
2019-09-29,0,0,3,0.507080639,2.49503374,2.36883634,-0.0634920635
2019-09-30,0,0,3,0.492168487,2.49269324,2.36671384,-0.0634920635
2019-10-01,0,0,3,0.477971357,2.49000063,2.36416554,-0.05
2019-10-02,0,0,3,0.458922167,2.48502214,2.36192337,-0.05
2019-10-03,0,0,3,0.444593572,2.47702463,2.3599781,-0.05
2019-10-04,0,0,3,0.353903927,2.41985642,2.35859439,-0.05
2019-10-05,0,0,3,0.344137048,2.41842491,2.35655968,-0.05
2019-10-06,0,0,3,0.451757258,2.47814596,2.35485024,-0.05
2019-10-07,0,0,3,0.440331422,2.4732521,2.35318982,-0.05
2019-10-08,0,0,-2.35380445e-05,0.453584315,2.47678949,2.35148958,-0.05
2019-10-09,0,0,-0.0935393878,0.532692501,2.4929468,2.34927455,-0.05
2019-10-10,0,0,-0.126712912,0.542431016,2.49481776,2.34679158,-0.05
2019-10-11,0,0,-0.202049945,0.618895358,2.49894873,2.34519543,-0.05
2019-10-12,0,0,-0.218737689,0.732560398,2.49983863,2.34316225,-0.05
2019-10-13,0,0,-0.225587133,0.718918477,2.49982481,2.34140339,-0.05
2019-10-14,0,0,-0.219693413,0.715583761,2.4997849,2.33942568,-0.05
2019-10-15,0,0,-0.154285714,0.705616867,2.49972521,2.33747482,-0.05
2019-10-16,0,0,-0.0514285714,0.698343482,2.49967793,2.33570882,-0.05
2019-10-17,0,0,0,0.688445919,2.499599,2.33386406,-0.05
2019-10-18,0,0,0,0.674558826,2.49940299,2.33184721,-0.05
2019-10-19,0,0,0,0.655701175,2.49936235,2.33036093,-0.05
2019-10-20,0,0,0,0.640897364,2.49937951,2.32800288,-0.05
2019-10-21,0,0,0,0.620206345,2.49922062,2.3261861,-0.05
2019-10-22,0,0,0,0.604534204,2.49903824,2.32443752,-0.05
2019-10-23,0,0,0,0.591090562,2.49861082,2.32275045,-0.05
2019-10-24,0,0,0,0.576366011,2.49832821,2.32111386,-0.05
2019-10-25,0,0,0,0.560143549,2.49833967,2.31953184,-0.05
2019-10-26,0,0,0,0.547188,2.49784313,2.31822924,-0.05
2019-10-27,0,0,0,0.536362875,2.49734635,2.31627871,-0.05
2019-10-28,0,0,0,0.515524155,2.49770253,2.3146487,-0.05
2019-10-29,0,0,0,0.498005058,2.49797504,2.31332499,-0.05
2019-10-30,0,0,0,0.487990217,2.49724087,2.31184821,-0.05
2019-10-31,0,0,0,0.471295557,2.49771223,2.31044071,-0.05
2019-11-01,0,0,0,0.460077795,2.49698547,2.30908314,-0.05
2019-11-02,0,0,0,0.447592472,2.49664886,2.3080094,-0.05
2019-11-03,0,0,0,0.435637793,2.4970089,2.30697803,-0.05
2019-11-04,0,0,0,0.428719475,2.49583851,2.30574585,-0.05
2019-11-05,0,0,0,0.417995465,2.49513056,2.30477489,-0.05
2019-11-06,0,0,0,0.409899363,2.49429133,2.30383499,-0.05
2019-11-07,0,0,0,0.401626687,2.49361716,2.30316679,-0.05
2019-11-08,0,0,0,0.39709049,2.49212126,2.30204866,-0.05
2019-11-09,0,0,0,0.386665662,2.49148006,2.30119984,-0.05
2019-11-10,0,0,0,0.379762046,2.49004623,2.30060146,-0.05
2019-11-11,0,0,0,0.375496269,2.48820841,2.29955374,-0.05
2019-11-12,0,0,0,0.366479133,2.48634905,2.29853173,-0.05
2019-11-13,0,0,0,0.35780255,2.48407171,2.29754667,-0.05
2019-11-14,0,0,0,0.348652444,2.48285587,2.29683887,-0.05
2019-11-15,0,0,0,0.347255168,2.47053072,2.2961381,-0.05
2019-11-16,0,0,0,0.342561493,2.46311163,2.2952151,-0.05
2019-11-17,0,0,0,0.335694907,2.45362434,2.2945445,-0.05
2019-11-18,0,0,0,0.330352703,2.44699324,2.29389451,-0.05
2019-11-19,0,0,0,0.324497349,2.44337121,2.29328153,-0.05
2019-11-20,0,0,0,0.312415251,2.46755053,2.29422941,-0.05
2019-11-21,0,0,0,0.319019205,2.47537587,2.29420823,-0.05
2019-11-22,0,0,-0.0171428571,0.317683144,2.47397325,2.29416356,-0.05
2019-11-23,0,0,0,0.322239848,2.46446372,2.293633,-0.05
2019-11-24,0,0,0,0.320334862,2.45088946,2.29310973,-0.05
2019-11-25,0,0,0,0.315569829,2.44831137,2.29190513,-0.05
2019-11-26,0,0,-0.154285714,0.303375921,2.43439324,2.29193202,-0.05
2019-11-27,0,0,-0.154285714,0.298491336,2.43333117,2.29174468,-0.05
2019-11-28,0,0,-0.154285714,0.311939793,2.43625649,2.29128775,-0.05
2019-11-29,0,0,-0.154285714,0.293832791,2.43250094,2.29021209,-0.05
2019-11-30,0,0,-0.154285714,0.272826075,2.43824357,2.29015147,-0.05
2019-12-01,0,0,-0.171428571,0.290632421,2.43211548,2.28978804,-0.05
2019-12-02,0,0,-0.171428571,0.313929139,2.43723623,2.28910746,-0.05
2019-12-03,0,0,-0.154285714,0.315411717,2.43772435,2.28863279,-0.05
2019-12-04,0,0,-0.171428571,0.298515946,2.43427839,2.28845378,-0.05
2019-12-05,0,0,-0.171428571,0.25711767,2.42469208,2.28936273,-0.05
2019-12-06,0,0,-0.171428571,0.262087312,2.44075793,2.28954857,-0.05
2019-12-07,0,0,-0.171428571,0.270128893,2.42755823,2.28923452,-0.05
2019-12-08,0,0,-0.171428571,0.275119094,2.42882263,2.28915588,-0.05
2019-12-09,0,0,-0.171428571,0.259809051,2.44186011,2.28981915,-0.05
2019-12-10,0,0,-0.171428571,0.268205052,2.43181058,2.28976039,-0.05
2019-12-11,0,0,0,0.304058396,2.43508472,2.28906807,-0.05
2019-12-12,0,0,-0.171428571,0.338656506,2.44237273,2.2885063,-0.05
2019-12-13,0,0,-0.171428571,0.332776019,2.4413887,2.2879781,-0.05
2019-12-14,0,0,-0.171428571,0.317071223,2.43839058,2.28706923,-0.05
2019-12-15,0,0,-0.171428571,0.30276389,2.43562883,2.28690572,-0.05
2019-12-16,0,0,-0.171428571,0.313859104,2.43801263,2.28714436,-0.05
2019-12-17,0,0,-0.171428571,0.338206166,2.44281831,2.28591554,-0.05
2019-12-18,0,0,-0.171428571,0.362067723,2.44754884,2.28531177,-0.05
2019-12-19,0,0,-0.171428571,0.357388035,2.44687567,2.28406833,-0.05
2019-12-20,0,0,-0.171428571,0.371471128,2.44967617,2.28295267,-0.05
2019-12-21,0,0,-0.171428571,0.364591217,2.44876253,2.28231658,-0.05
2019-12-22,0,0,-0.171428571,0.375969876,2.45088369,2.28163219,-0.05
2019-12-23,0,0,-0.171428571,0.355279826,2.44744061,2.28078752,-0.05
2019-12-24,0,0,-0.171428571,0.342052339,2.44521115,2.27998713,-0.05
2019-12-25,0,0,-0.171428571,0.32635435,2.44236751,2.2801618,-0.05
2019-12-26,0,0,-0.171428571,0.322574586,2.4415698,2.28012103,-0.05
2019-12-27,0,0,-0.171428571,0.333665672,2.44377726,2.27912296,-0.05
2019-12-28,0,0,-0.188571429,0.331634261,2.44363298,2.27905376,-0.05
2019-12-29,0,0,-0.188571429,0.345246323,2.44624957,2.27847423,-0.05
2019-12-30,0,0,-0.188571429,0.365292349,2.4500058,2.27781602,-0.05
2019-12-31,0,0,-0.188571429,0.377950127,2.45232655,2.276658,-0.05
2020-01-01,0,0,-0.188571429,0.393371338,2.45510288,2.27567312,-0.05
2020-01-02,0,0,-0.188571429,0.387607272,2.45440844,2.27494817,-0.05
2020-01-03,0,0,-0.188571429,0.385437211,2.45422452,2.27420987,-0.05
2020-01-04,0,0,-0.188571429,0.374548432,2.45259761,2.27341314,-0.05
2020-01-05,0,0,-0.171428571,0.38731212,2.45487292,2.27210841,-0.05
2020-01-06,0,0,-0.171428571,0.3891599,2.45545454,2.27147348,-0.05
2020-01-07,0,0,-0.171428571,0.391922964,2.45603414,2.27059318,-0.05
2020-01-08,0,0,-0.171428571,0.379793243,2.45427698,2.26952943,-0.05
2020-01-09,0,0,-0.171428571,0.366499104,2.45227497,2.26897186,-0.05
2020-01-10,0,0,-0.171428571,0.375465763,2.45391592,2.26793167,-0.05
2020-01-11,0,0,-0.171428571,0.375914352,2.45421157,2.26733663,-0.05
2020-01-12,0,0,-0.171428571,0.368635126,2.45311706,2.26677725,-0.05
2020-01-13,0,0,-0.171428571,0.39269373,2.45715781,2.26589938,-0.05
2020-01-14,0,0,-0.171428571,0.390552799,2.45700466,2.26502239,-0.05
2020-01-15,0,0,-0.171428571,0.375843316,2.45481486,2.26442674,-0.05
2020-01-16,0,0,-0.154285714,0.367265951,2.453494,2.26387368,-0.05
2020-01-17,0,0,-0.154285714,0.353647191,2.45123633,2.26337404,-0.05
2020-01-18,0,0,-0.154285714,0.380258341,2.4558726,2.26253481,-0.05
2020-01-19,0,0,-0.137142857,0.386884898,2.457098,2.26168364,-0.05
2020-01-20,0,0,-0.137142857,0.394814226,2.4585024,2.26102849,-0.05
2020-01-21,0,0,-0.137142857,0.363531025,2.4535477,2.26049633,-0.05
2020-01-22,0,0,-0.137142857,0.366268319,2.45412102,2.26017362,-0.05
2020-01-23,0,0,-0.137142857,0.363866191,2.4537759,2.25985307,-0.05
2020-01-24,0,0,-0.137142857,0.375326852,2.45576856,2.25881877,-0.05
2020-01-25,0,0,-0.137142857,0.379556467,2.4566557,2.2584505,-0.05
2020-01-26,0,0,-0.137142857,0.387273169,2.45796035,2.25759627,-0.05
2020-01-27,0,0,-0.137142857,0.377491898,2.45655923,2.25700986,-0.05
2020-01-28,0,0,-0.137142857,0.36885029,2.45524554,2.25645374,-0.05
2020-01-29,0,0,-0.137142857,0.380459103,2.45725876,2.25562746,-0.05
2020-01-30,0,0,-0.137142857,0.378241553,2.45705761,2.25480963,-0.05
2020-01-31,0,0,-0.12,0.378560573,2.45725323,2.25442433,-0.05
2020-02-01,0,0,-0.137142857,0.401575956,2.46089369,2.25350309,-0.05
2020-02-02,0,0,-0.137142857,0.400686089,2.46092583,2.25280753,-0.05
2020-02-03,0,0,-0.137142857,0.374207461,2.45693058,2.25153955,-0.05
2020-02-04,0,0,-0.137142857,0.391262399,2.45985672,2.25064888,-0.05
2020-02-05,0,0,-0.12,0.399244496,2.461212,2.24972632,-0.05
2020-02-06,0,0,-0.12,0.41106484,2.46309209,2.24807938,-0.05
2020-02-07,0,0,-0.12,0.409235189,2.4630997,2.24780999,-0.05
