date,inflow_scale,inflow_change_pct,storage_af,storage_maf
2014-03-26,0.5,-50.0,940261.366704436,0.940261366704436
2014-03-27,0.5,-50.0,940362.2627512873,0.9403622627512873
2014-03-28,0.5,-50.0,940421.5344607137,0.9404215344607137
2014-03-29,0.5,-50.0,940407.1811052902,0.9404071811052902
2014-03-30,0.5,-50.0,940153.068330323,0.940153068330323
2014-03-31,0.5,-50.0,940183.1322949303,0.9401831322949303
2014-04-01,0.5,-50.0,939719.5712536895,0.9397195712536894
2014-04-02,0.5,-50.0,939435.6560032581,0.9394356560032581
2014-04-03,0.5,-50.0,939547.3368192464,0.9395473368192464
2014-04-04,0.5,-50.0,939595.0579506264,0.9395950579506264
2014-04-05,0.5,-50.0,939109.8295844366,0.9391098295844366
2014-04-06,0.5,-50.0,938710.4843250302,0.9387104843250302
2014-04-07,0.5,-50.0,938124.8389721386,0.9381248389721386
2014-04-08,0.5,-50.0,936904.2077165552,0.9369042077165552
2014-04-09,0.5,-50.0,936958.7100503932,0.9369587100503932
2014-04-10,0.5,-50.0,937275.5403180551,0.937275540318055
2014-04-11,0.5,-50.0,937550.0115511866,0.9375500115511866
2014-04-12,0.5,-50.0,938544.8298120887,0.9385448298120888
2014-04-13,0.5,-50.0,939085.6863344676,0.9390856863344677
2014-04-14,0.5,-50.0,939978.5532907685,0.9399785532907685
2014-04-15,0.5,-50.0,941117.4359442177,0.9411174359442177
2014-04-16,0.5,-50.0,942067.4985545444,0.9420674985545444
2014-04-17,0.5,-50.0,942499.4459989399,0.9424994459989399
2014-04-18,0.5,-50.0,943323.6915461794,0.9433236915461793
2014-04-19,0.5,-50.0,944550.6510528369,0.9445506510528369
2014-04-20,0.5,-50.0,946189.0590390917,0.9461890590390917
2014-04-21,0.5,-50.0,947879.7338191097,0.9478797338191097
2014-04-22,0.5,-50.0,948928.6493272224,0.9489286493272224
2014-04-23,0.5,-50.0,950044.9418225716,0.9500449418225716
2014-04-24,0.5,-50.0,951253.4461026303,0.9512534461026303
2014-04-25,0.5,-50.0,952268.861373286,0.952268861373286
2014-04-26,0.5,-50.0,953285.994517381,0.9532859945173809
2014-04-27,0.5,-50.0,954621.7448657952,0.9546217448657952
2014-04-28,0.5,-50.0,955468.3802172286,0.9554683802172286
2014-04-29,0.5,-50.0,956213.7885044819,0.9562137885044819
2014-04-30,0.5,-50.0,956705.7712236511,0.9567057712236511
2014-05-01,0.5,-50.0,956885.6070221668,0.9568856070221669
2014-05-02,0.5,-50.0,956763.929002588,0.956763929002588
2014-05-03,0.5,-50.0,956642.4807614567,0.9566424807614566
2014-05-04,0.5,-50.0,956886.3441417153,0.9568863441417154
2014-05-05,0.5,-50.0,957364.7830500007,0.9573647830500007
2014-05-06,0.5,-50.0,957830.6135903345,0.9578306135903345
2014-05-07,0.5,-50.0,958744.1819698234,0.9587441819698235
2014-05-08,0.5,-50.0,959876.0448881255,0.9598760448881255
2014-05-09,0.5,-50.0,958420.7582972184,0.9584207582972184
2014-05-10,0.5,-50.0,955565.1802196498,0.9555651802196498
2014-05-11,0.5,-50.0,952495.6343455191,0.9524956343455191
2014-05-12,0.5,-50.0,950861.7067592868,0.9508617067592868
2014-05-13,0.5,-50.0,948660.8357725691,0.9486608357725691
2014-05-14,0.5,-50.0,945762.5857040307,0.9457625857040307
2014-05-15,0.5,-50.0,941839.5478997818,0.9418395478997819
2014-05-16,0.5,-50.0,937654.9791059096,0.9376549791059096
2014-05-17,0.5,-50.0,934208.7871781179,0.934208787178118
2014-05-18,0.5,-50.0,931160.9847001473,0.9311609847001473
2014-05-19,0.5,-50.0,929519.030829642,0.9295190308296419
2014-05-20,0.5,-50.0,929533.4179434811,0.9295334179434811
2014-05-21,0.5,-50.0,930777.2036517273,0.9307772036517273
2014-05-22,0.5,-50.0,932885.2783649376,0.9328852783649376
2014-05-23,0.5,-50.0,934620.1156834527,0.9346201156834527
2014-05-24,0.5,-50.0,936656.8608708495,0.9366568608708494
2014-05-25,0.5,-50.0,938281.056796034,0.938281056796034
2014-05-26,0.5,-50.0,939316.5814004057,0.9393165814004057
2014-05-27,0.5,-50.0,939467.4075065796,0.9394674075065796
2014-05-28,0.5,-50.0,941391.4156281647,0.9413914156281646
2014-05-29,0.5,-50.0,940935.3743498772,0.9409353743498773
2014-05-30,0.5,-50.0,942580.7135132712,0.9425807135132712
2014-05-31,0.5,-50.0,938582.2770109092,0.9385822770109091
2014-06-01,0.5,-50.0,934647.3398369397,0.9346473398369397
2014-06-02,0.5,-50.0,930985.5056532547,0.9309855056532547
2014-06-03,0.5,-50.0,926125.1494365403,0.9261251494365403
2014-06-04,0.5,-50.0,920473.7412143103,0.9204737412143102
2014-06-05,0.5,-50.0,914324.9898850932,0.9143249898850931
2014-06-06,0.5,-50.0,907085.9515092702,0.9070859515092702
2014-06-07,0.5,-50.0,899555.3695382987,0.8995553695382987
2014-06-08,0.5,-50.0,896630.7944041002,0.8966307944041002
2014-06-09,0.5,-50.0,892383.9358349786,0.8923839358349785
2014-06-10,0.5,-50.0,886883.4161914472,0.8868834161914472
2014-06-11,0.5,-50.0,881319.9064449429,0.881319906444943
2014-06-12,0.5,-50.0,875981.4561727217,0.8759814561727217
2014-06-13,0.5,-50.0,870613.3466348404,0.8706133466348404
2014-06-14,0.5,-50.0,864991.2517676069,0.8649912517676069
2014-06-15,0.5,-50.0,858927.2450681631,0.8589272450681631
2014-06-16,0.5,-50.0,852177.1201166981,0.8521771201166981
2014-06-17,0.5,-50.0,845169.7039220976,0.8451697039220976
2014-06-18,0.5,-50.0,837447.4345952334,0.8374474345952334
2014-06-19,0.5,-50.0,834797.292468488,0.834797292468488
2014-06-20,0.5,-50.0,831770.5438203727,0.8317705438203726
2014-06-21,0.5,-50.0,828628.2981953891,0.8286282981953891
2014-06-22,0.5,-50.0,825342.6394130923,0.8253426394130923
2014-06-23,0.5,-50.0,821982.5633400683,0.8219825633400684
2014-06-24,0.5,-50.0,818178.8160827095,0.8181788160827095
2014-06-25,0.5,-50.0,816794.3024334073,0.8167943024334073
2014-06-26,0.5,-50.0,815428.4335384205,0.8154284335384204
2014-06-27,0.5,-50.0,813968.319247852,0.813968319247852
2014-06-28,0.5,-50.0,812449.2949386936,0.8124492949386937
2014-06-29,0.5,-50.0,811288.516146336,0.811288516146336
2014-06-30,0.5,-50.0,810097.7745061347,0.8100977745061346
2014-07-01,0.5,-50.0,808787.1644446154,0.8087871644446154
2014-07-02,0.5,-50.0,807318.4270475397,0.8073184270475398
2014-07-03,0.5,-50.0,805996.190686438,0.805996190686438
2014-07-04,0.5,-50.0,804731.0854381208,0.8047310854381208
2014-07-05,0.5,-50.0,803795.8089303885,0.8037958089303885
2014-07-06,0.5,-50.0,802823.975485809,0.8028239754858091
2014-07-07,0.5,-50.0,801851.6128182997,0.8018516128182996
2014-07-08,0.5,-50.0,801246.2664121039,0.801246266412104
2014-07-09,0.5,-50.0,800168.1828606812,0.8001681828606813
2014-07-10,0.5,-50.0,799189.9223397777,0.7991899223397777
2014-07-11,0.5,-50.0,798663.9794174694,0.7986639794174694
2014-07-12,0.5,-50.0,797663.0014425068,0.7976630014425068
2014-07-13,0.5,-50.0,796383.1299794879,0.7963831299794879
2014-07-14,0.5,-50.0,795534.9885691646,0.7955349885691646
2014-07-15,0.5,-50.0,794989.6246562197,0.7949896246562197
2014-07-16,0.5,-50.0,794879.2609951078,0.7948792609951079
2014-07-17,0.5,-50.0,794015.4990458208,0.7940154990458208
2014-07-18,0.5,-50.0,792716.5859719894,0.7927165859719895
2014-07-19,0.5,-50.0,791156.1806744657,0.7911561806744657
2014-07-20,0.5,-50.0,789440.3444487669,0.7894403444487669
2014-07-21,0.5,-50.0,787419.4465373326,0.7874194465373326
2014-07-22,0.5,-50.0,785422.8257064499,0.78542282570645
2014-07-23,0.5,-50.0,783451.8372768365,0.7834518372768365
2014-07-24,0.5,-50.0,780834.7676733973,0.7808347676733973
2014-07-25,0.5,-50.0,778222.1368787461,0.7782221368787461
2014-07-26,0.5,-50.0,775963.5694426855,0.7759635694426854
2014-07-27,0.5,-50.0,773782.8311041046,0.7737828311041046
2014-07-28,0.5,-50.0,771607.4849804172,0.7716074849804172
2014-07-29,0.5,-50.0,769782.368434874,0.769782368434874
2014-07-30,0.5,-50.0,768294.4457458145,0.7682944457458145
2014-07-31,0.5,-50.0,767004.7109978097,0.7670047109978096
2014-08-01,0.5,-50.0,765733.0185470576,0.7657330185470577
2014-08-02,0.5,-50.0,764506.7563812787,0.7645067563812787
2014-08-03,0.5,-50.0,763433.8067501946,0.7634338067501947
2014-08-04,0.5,-50.0,762611.1486928636,0.7626111486928636
2014-08-05,0.5,-50.0,761751.6084260384,0.7617516084260384
2014-08-06,0.5,-50.0,760738.653663824,0.760738653663824
2014-08-07,0.5,-50.0,759968.5781522384,0.7599685781522384
2014-08-08,0.5,-50.0,758540.8190015678,0.7585408190015678
2014-08-09,0.5,-50.0,757049.6862399831,0.757049686239983
2014-08-10,0.5,-50.0,755425.9359537704,0.7554259359537704
2014-08-11,0.5,-50.0,753857.1504940471,0.7538571504940471
2014-08-12,0.5,-50.0,751913.9325991067,0.7519139325991067
2014-08-13,0.5,-50.0,750278.7787050764,0.7502787787050764
2014-08-14,0.5,-50.0,749360.4575502377,0.7493604575502376
2014-08-15,0.5,-50.0,748538.9198886143,0.7485389198886143
2014-08-16,0.5,-50.0,747333.0961543309,0.7473330961543309
2014-08-17,0.5,-50.0,746015.7582486363,0.7460157582486363
2014-08-18,0.5,-50.0,743977.6051339548,0.7439776051339548
2014-08-19,0.5,-50.0,741790.1125824192,0.7417901125824192
2014-08-20,0.5,-50.0,739628.7152371363,0.7396287152371364
2014-08-21,0.5,-50.0,737445.080185945,0.737445080185945
2014-08-22,0.5,-50.0,735317.6496687325,0.7353176496687326
2014-08-23,0.5,-50.0,733341.4166867118,0.7333414166867118
2014-08-24,0.5,-50.0,732090.4516499728,0.7320904516499728
2014-08-25,0.5,-50.0,730215.7561118697,0.7302157561118697
2014-08-26,0.5,-50.0,728572.8679073424,0.7285728679073424
2014-08-27,0.5,-50.0,726801.4245744653,0.7268014245744653
2014-08-28,0.5,-50.0,725264.980431438,0.7252649804314379
2014-08-29,0.5,-50.0,724173.9412135285,0.7241739412135285
2014-08-30,0.5,-50.0,722648.9556531507,0.7226489556531507
2014-08-31,0.5,-50.0,720484.6499876537,0.7204846499876537
2014-09-01,0.5,-50.0,718311.352295142,0.718311352295142
2014-09-02,0.5,-50.0,716147.1330418858,0.7161471330418858
2014-09-03,0.5,-50.0,713735.6621307496,0.7137356621307496
2014-09-04,0.5,-50.0,711144.7112329968,0.7111447112329968
2014-09-05,0.5,-50.0,709012.6819885502,0.7090126819885503
2014-09-06,0.5,-50.0,707080.3701912112,0.7070803701912113
2014-09-07,0.5,-50.0,704808.7508242895,0.7048087508242895
2014-09-08,0.5,-50.0,702597.3820739931,0.7025973820739931
2014-09-09,0.5,-50.0,700781.1982074607,0.7007811982074607
2014-09-10,0.5,-50.0,700400.597477274,0.700400597477274
2014-09-11,0.5,-50.0,700144.9361943328,0.7001449361943328
2014-09-12,0.5,-50.0,699463.438479904,0.699463438479904
2014-09-13,0.5,-50.0,698305.1673556396,0.6983051673556396
2014-09-14,0.5,-50.0,697076.5151034739,0.6970765151034739
2014-09-15,0.5,-50.0,695740.9020030121,0.6957409020030121
2014-09-16,0.5,-50.0,694435.3018016339,0.6944353018016339
2014-09-17,0.5,-50.0,693011.2582879339,0.6930112582879339
2014-09-18,0.5,-50.0,691857.656639493,0.691857656639493
2014-09-19,0.5,-50.0,690548.322809692,0.690548322809692
2014-09-20,0.5,-50.0,689265.8268942239,0.6892658268942239
2014-09-21,0.5,-50.0,689267.2900608628,0.6892672900608627
2014-09-22,0.5,-50.0,689685.4398164195,0.6896854398164195
2014-09-23,0.5,-50.0,690165.3051887698,0.6901653051887698
2014-09-24,0.5,-50.0,690751.5949986037,0.6907515949986037
2014-09-25,0.5,-50.0,690980.8838793065,0.6909808838793065
2014-09-26,0.5,-50.0,691012.7725966742,0.6910127725966742
2014-09-27,0.5,-50.0,690964.7642071145,0.6909647642071145
2014-09-28,0.5,-50.0,692003.4088957759,0.6920034088957759
2014-09-29,0.5,-50.0,696489.3488237045,0.6964893488237045
2014-09-30,0.5,-50.0,699600.2159090117,0.6996002159090117
2014-10-01,0.5,-50.0,701222.388840793,0.701222388840793
2014-10-02,0.5,-50.0,702372.2090709303,0.7023722090709302
2014-10-03,0.5,-50.0,703206.300550413,0.703206300550413
2014-10-04,0.5,-50.0,703990.2821505833,0.7039902821505833
2014-10-05,0.5,-50.0,704618.0111252016,0.7046180111252016
2014-10-06,0.5,-50.0,705025.9189967159,0.705025918996716
2014-10-07,0.5,-50.0,705216.6938782522,0.7052166938782521
2014-10-08,0.5,-50.0,705450.0943428223,0.7054500943428224
2014-10-09,0.5,-50.0,706033.1212970319,0.7060331212970319
2014-10-10,0.5,-50.0,706415.1773806481,0.7064151773806481
2014-10-11,0.5,-50.0,706958.1417319869,0.7069581417319869
2014-10-12,0.5,-50.0,707142.3013214233,0.7071423013214233
2014-10-13,0.5,-50.0,707439.0193245623,0.7074390193245623
2014-10-14,0.5,-50.0,707727.1164523348,0.7077271164523348
2014-10-15,0.5,-50.0,707962.9051290302,0.7079629051290303
2014-10-16,0.5,-50.0,708147.2924815875,0.7081472924815875
2014-10-17,0.5,-50.0,708277.1440211362,0.7082771440211362
2014-10-18,0.5,-50.0,707851.6363315893,0.7078516363315893
2014-10-19,0.5,-50.0,707527.9571953919,0.7075279571953919
2014-10-20,0.5,-50.0,707560.2612980136,0.7075602612980136
2014-10-21,0.5,-50.0,707869.4984766426,0.7078694984766426
2014-10-22,0.5,-50.0,708228.495619198,0.708228495619198
2014-10-23,0.5,-50.0,708479.5933756862,0.7084795933756862
2014-10-24,0.5,-50.0,708729.8414021006,0.7087298414021006
2014-10-25,0.5,-50.0,708980.2227261752,0.7089802227261752
2014-10-26,0.5,-50.0,709230.7457601528,0.7092307457601528
2014-10-27,0.5,-50.0,709167.4106743865,0.7091674106743865
2014-10-28,0.5,-50.0,709242.5358021159,0.7092425358021159
2014-10-29,0.5,-50.0,709104.4726822434,0.7091044726822434
2014-10-30,0.5,-50.0,709045.2224447076,0.7090452224447077
2014-10-31,0.5,-50.0,708999.6733804339,0.7089996733804339
2014-11-01,0.5,-50.0,709032.4334138443,0.7090324334138444
2014-11-02,0.5,-50.0,709294.2663775355,0.7092942663775356
2014-11-03,0.5,-50.0,709717.9000026763,0.7097179000026763
2014-11-04,0.5,-50.0,709972.029153256,0.709972029153256
2014-11-05,0.5,-50.0,710140.5870551743,0.7101405870551742
2014-11-06,0.5,-50.0,710315.2864499993,0.7103152864499993
2014-11-07,0.5,-50.0,710499.1730130088,0.7104991730130088
2014-11-08,0.5,-50.0,710707.4520257835,0.7107074520257834
2014-11-09,0.5,-50.0,710781.5006400174,0.7107815006400174
2014-11-10,0.5,-50.0,710677.8467955466,0.7106778467955466
2014-11-11,0.5,-50.0,710785.3349266205,0.7107853349266204
2014-11-12,0.5,-50.0,710755.5190197648,0.7107555190197649
2014-11-13,0.5,-50.0,710773.0634849796,0.7107730634849796
2014-11-14,0.5,-50.0,710882.5513204932,0.7108825513204933
2014-11-15,0.5,-50.0,711043.5494107802,0.7110435494107802
2014-11-16,0.5,-50.0,711078.3773388189,0.7110783773388188
2014-11-17,0.5,-50.0,711013.4099854237,0.7110134099854236
2014-11-18,0.5,-50.0,710788.929823883,0.710788929823883
2014-11-19,0.5,-50.0,710459.3846316531,0.710459384631653
2014-11-20,0.5,-50.0,710197.3081942152,0.7101973081942152
2014-11-21,0.5,-50.0,710043.1240549635,0.7100431240549635
2014-11-22,0.5,-50.0,709826.1041480288,0.7098261041480287
2014-11-23,0.5,-50.0,709488.7212819181,0.7094887212819181
2014-11-24,0.5,-50.0,709329.1074785433,0.7093291074785433
2014-11-25,0.5,-50.0,708978.4825336988,0.7089784825336988
2014-11-26,0.5,-50.0,708754.8519207815,0.7087548519207816
2014-11-27,0.5,-50.0,708569.523927893,0.7085695239278931
2014-11-28,0.5,-50.0,708382.0705838002,0.7083820705838002
2014-11-29,0.5,-50.0,708162.2694495172,0.7081622694495172
2014-11-30,0.5,-50.0,707924.1922077457,0.7079241922077457
2014-12-01,0.5,-50.0,707629.4078175406,0.7076294078175406
2014-12-02,0.5,-50.0,707381.9752001481,0.7073819752001481
2014-12-03,0.5,-50.0,707132.3758643436,0.7071323758643436
2014-12-04,0.5,-50.0,707101.6264773906,0.7071016264773906
2014-12-05,0.5,-50.0,706998.2782162431,0.7069982782162432
2014-12-06,0.5,-50.0,706776.7718360359,0.7067767718360359
2014-12-07,0.5,-50.0,706480.415486343,0.706480415486343
2014-12-08,0.5,-50.0,706123.3021414253,0.7061233021414253
2014-12-09,0.5,-50.0,705741.7846441026,0.7057417846441025
2014-12-10,0.5,-50.0,705275.2503803184,0.7052752503803184
2014-12-11,0.5,-50.0,704901.4403401518,0.7049014403401518
2014-12-12,0.5,-50.0,704453.6806013716,0.7044536806013716
2014-12-13,0.5,-50.0,704126.764243685,0.7041267642436849
2014-12-14,0.5,-50.0,703788.4922203815,0.7037884922203815
2014-12-15,0.5,-50.0,703572.3967999697,0.7035723967999697
2014-12-16,0.5,-50.0,703123.9853396765,0.7031239853396765
2014-12-17,0.5,-50.0,702607.8537338346,0.7026078537338346
2014-12-18,0.5,-50.0,702220.4640739372,0.7022204640739371
2014-12-19,0.5,-50.0,701770.3540178245,0.7017703540178245
2014-12-20,0.5,-50.0,701192.8083583731,0.7011928083583732
2014-12-21,0.5,-50.0,700502.8914005022,0.7005028914005021
2014-12-22,0.5,-50.0,700007.4969369551,0.7000074969369552
2014-12-23,0.5,-50.0,699462.3525473061,0.6994623525473062
2014-12-24,0.5,-50.0,698927.0461383215,0.6989270461383215
2014-12-25,0.5,-50.0,698274.2707089349,0.6982742707089349
2014-12-26,0.5,-50.0,697671.5075153472,0.6976715075153472
2014-12-27,0.5,-50.0,697168.4806053535,0.6971684806053535
2014-12-28,0.5,-50.0,696379.8871589056,0.6963798871589056
2014-12-29,0.5,-50.0,695597.9138483562,0.6955979138483562
2014-12-30,0.5,-50.0,694917.0909124952,0.6949170909124952
2014-12-31,0.5,-50.0,694232.815604832,0.6942328156048321
2015-01-01,0.5,-50.0,693602.7148236356,0.6936027148236357
2015-01-02,0.5,-50.0,692771.3203641555,0.6927713203641555
2015-01-03,0.5,-50.0,692154.6257950327,0.6921546257950327
2015-01-04,0.5,-50.0,691343.6889058887,0.6913436889058887
2015-01-05,0.5,-50.0,690510.1271033005,0.6905101271033005
2015-01-06,0.5,-50.0,689828.6286141885,0.6898286286141885
2015-01-07,0.5,-50.0,689211.3223663984,0.6892113223663984
2015-01-08,0.5,-50.0,688670.3997220749,0.6886703997220749
2015-01-09,0.5,-50.0,688123.2308087458,0.6881232308087458
2015-01-10,0.5,-50.0,687621.3303090237,0.6876213303090237
2015-01-11,0.5,-50.0,687137.2649409389,0.687137264940939
2015-01-12,0.5,-50.0,686715.5688155143,0.6867155688155143
2015-01-13,0.5,-50.0,686639.9924162077,0.6866399924162077
2015-01-14,0.5,-50.0,686243.5290462706,0.6862435290462706
2015-01-15,0.5,-50.0,685864.6590229216,0.6858646590229216
2015-01-16,0.5,-50.0,685330.862798028,0.685330862798028
2015-01-17,0.5,-50.0,684744.8922001068,0.6847448922001067
2015-01-18,0.5,-50.0,684181.8826818066,0.6841818826818066
2015-01-19,0.5,-50.0,683602.3256231885,0.6836023256231886
2015-01-20,0.5,-50.0,683048.7599727846,0.6830487599727846
2015-01-21,0.5,-50.0,682469.4066973751,0.6824694066973751
2015-01-22,0.5,-50.0,681949.0305703213,0.6819490305703213
2015-01-23,0.5,-50.0,681341.5157357675,0.6813415157357675
2015-01-24,0.5,-50.0,680628.6505183538,0.6806286505183538
2015-01-25,0.5,-50.0,679906.309643532,0.679906309643532
2015-01-26,0.5,-50.0,679357.273051679,0.679357273051679
2015-01-27,0.5,-50.0,678761.4162352848,0.6787614162352847
2015-01-28,0.5,-50.0,678229.9507032342,0.6782299507032342
2015-01-29,0.5,-50.0,677815.4220354059,0.6778154220354059
2015-01-30,0.5,-50.0,677844.8229661258,0.6778448229661258
2015-01-31,0.5,-50.0,677984.0417866661,0.6779840417866662
2015-02-01,0.5,-50.0,678056.6878264397,0.6780566878264397
2015-02-02,0.5,-50.0,677846.7283607036,0.6778467283607036
2015-02-03,0.5,-50.0,677427.6297048925,0.6774276297048926
2015-02-04,0.5,-50.0,676961.9042406942,0.6769619042406942
2015-02-05,0.5,-50.0,676563.6773660827,0.6765636773660827
2015-02-06,0.5,-50.0,676070.9104991937,0.6760709104991937
2015-02-07,0.5,-50.0,675604.7932643568,0.6756047932643567
2015-02-08,0.5,-50.0,675151.5156862236,0.6751515156862237
2015-02-09,0.5,-50.0,674742.4583341576,0.6747424583341576
2015-02-10,0.5,-50.0,674269.4948430646,0.6742694948430645
2015-02-11,0.5,-50.0,673847.2078425819,0.6738472078425819
2015-02-12,0.5,-50.0,673539.3026385657,0.6735393026385657
2015-02-13,0.5,-50.0,673162.4144217588,0.6731624144217588
2015-02-14,0.5,-50.0,672779.3765673514,0.6727793765673514
2015-02-15,0.5,-50.0,672293.0872342129,0.6722930872342129
2015-02-16,0.5,-50.0,671912.6331281263,0.6719126331281262
2015-02-17,0.5,-50.0,671513.7418510179,0.671513741851018
2015-02-18,0.5,-50.0,671079.2889234521,0.6710792889234521
2015-02-19,0.5,-50.0,670606.2349910258,0.6706062349910258
2015-02-20,0.5,-50.0,670127.7833542149,0.6701277833542149
2015-02-21,0.5,-50.0,669673.3837042401,0.6696733837042401
2015-02-22,0.5,-50.0,669291.3835563024,0.6692913835563024
2015-02-23,0.5,-50.0,669249.452980908,0.669249452980908
2015-02-24,0.5,-50.0,668883.0904161747,0.6688830904161748
2015-02-25,0.5,-50.0,668569.2012978384,0.6685692012978384
2015-02-26,0.5,-50.0,668356.1665786392,0.6683561665786392
2015-02-27,0.5,-50.0,668107.6327087461,0.6681076327087462
2015-02-28,0.5,-50.0,668005.4554397328,0.6680054554397328
