date,initial_storage_af,initial_storage_maf,storage_af,storage_maf
2023-09-04,1600000.0,1.6,1353376.8672192756,1.3533768672192756
2023-09-05,1600000.0,1.6,1351825.7625592886,1.3518257625592887
2023-09-06,1600000.0,1.6,1350236.4982080585,1.3502364982080586
2023-09-07,1600000.0,1.6,1348217.8917375563,1.3482178917375562
2023-09-08,1600000.0,1.6,1346273.1854579593,1.3462731854579593
2023-09-09,1600000.0,1.6,1344206.2921386638,1.3442062921386637
2023-09-10,1600000.0,1.6,1342010.7056334834,1.3420107056334833
2023-09-11,1600000.0,1.6,1340531.6981559044,1.3405316981559043
2023-09-12,1600000.0,1.6,1339340.4571652736,1.3393404571652736
2023-09-13,1600000.0,1.6,1338916.7765692137,1.3389167765692138
2023-09-14,1600000.0,1.6,1338490.8492342941,1.3384908492342942
2023-09-15,1600000.0,1.6,1338234.306441761,1.338234306441761
2023-09-16,1600000.0,1.6,1337879.0214638875,1.3378790214638876
2023-09-17,1600000.0,1.6,1337562.6141053399,1.3375626141053398
2023-09-18,1600000.0,1.6,1337278.3792877563,1.3372783792877563
2023-09-19,1600000.0,1.6,1337370.0809483696,1.3373700809483695
2023-09-20,1600000.0,1.6,1337184.9322353443,1.3371849322353444
2023-09-21,1600000.0,1.6,1336453.5709822995,1.3364535709822996
2023-09-22,1600000.0,1.6,1335725.8906769447,1.3357258906769447
2023-09-23,1600000.0,1.6,1334814.7797115312,1.3348147797115313
2023-09-24,1600000.0,1.6,1334387.0017467106,1.3343870017467105
2023-09-25,1600000.0,1.6,1334053.0386529923,1.3340530386529923
2023-09-26,1600000.0,1.6,1333564.030592206,1.3335640305922059
2023-09-27,1600000.0,1.6,1332530.029096214,1.332530029096214
2023-09-28,1600000.0,1.6,1331393.7512868661,1.331393751286866
2023-09-29,1600000.0,1.6,1330521.4394220605,1.3305214394220606
2023-09-30,1600000.0,1.6,1329752.6954326204,1.3297526954326204
2023-10-01,1600000.0,1.6,1328752.3630508282,1.3287523630508282
2023-10-02,1600000.0,1.6,1328246.6834097824,1.3282466834097824
2023-10-03,1600000.0,1.6,1327767.2687405248,1.3277672687405249
2023-10-04,1600000.0,1.6,1327339.4425234725,1.3273394425234726
2023-10-05,1600000.0,1.6,1326924.8506877096,1.3269248506877096
2023-10-06,1600000.0,1.6,1326385.0135865535,1.3263850135865536
2023-10-07,1600000.0,1.6,1325576.0521957036,1.3255760521957036
2023-10-08,1600000.0,1.6,1324978.257635831,1.3249782576358309
2023-10-09,1600000.0,1.6,1324366.041425726,1.324366041425726
2023-10-10,1600000.0,1.6,1323750.4042643607,1.3237504042643606
2023-10-11,1600000.0,1.6,1322971.4099996793,1.3229714099996792
2023-10-12,1600000.0,1.6,1322130.7238910822,1.3221307238910822
2023-10-13,1600000.0,1.6,1321318.1590807787,1.3213181590807788
2023-10-14,1600000.0,1.6,1320512.480982904,1.320512480982904
2023-10-15,1600000.0,1.6,1319724.5879188622,1.3197245879188622
2023-10-16,1600000.0,1.6,1318948.6987980984,1.3189486987980983
2023-10-17,1600000.0,1.6,1318272.728120021,1.318272728120021
2023-10-18,1600000.0,1.6,1317826.7812816736,1.3178267812816735
2023-10-19,1600000.0,1.6,1317236.7365438184,1.3172367365438185
2023-10-20,1600000.0,1.6,1316656.53644277,1.31665653644277
2023-10-21,1600000.0,1.6,1316196.9416209187,1.3161969416209187
2023-10-22,1600000.0,1.6,1315608.920510384,1.315608920510384
2023-10-23,1600000.0,1.6,1314896.8430345445,1.3148968430345445
2023-10-24,1600000.0,1.6,1314119.7926405808,1.3141197926405808
2023-10-25,1600000.0,1.6,1313557.0789145057,1.3135570789145057
2023-10-26,1600000.0,1.6,1312996.4786853213,1.3129964786853212
2023-10-27,1600000.0,1.6,1312411.3876266847,1.3124113876266847
2023-10-28,1600000.0,1.6,1311964.60669548,1.31196460669548
2023-10-29,1600000.0,1.6,1311251.2704623882,1.3112512704623882
2023-10-30,1600000.0,1.6,1310758.583141742,1.310758583141742
2023-10-31,1600000.0,1.6,1310446.9477692335,1.3104469477692335
2023-11-01,1600000.0,1.6,1309906.0556584876,1.3099060556584876
2023-11-02,1600000.0,1.6,1309352.0801555277,1.3093520801555276
2023-11-03,1600000.0,1.6,1308981.48001096,1.30898148001096
2023-11-04,1600000.0,1.6,1308516.1200020267,1.3085161200020268
2023-11-05,1600000.0,1.6,1308052.6138528606,1.3080526138528605
2023-11-06,1600000.0,1.6,1307545.09309249,1.30754509309249
2023-11-07,1600000.0,1.6,1307130.5054858394,1.3071305054858395
2023-11-08,1600000.0,1.6,1306402.3748679096,1.3064023748679097
2023-11-09,1600000.0,1.6,1306030.898736439,1.3060308987364388
2023-11-10,1600000.0,1.6,1305410.3789550583,1.3054103789550582
2023-11-11,1600000.0,1.6,1305014.0175946818,1.3050140175946818
2023-11-12,1600000.0,1.6,1304501.4830323264,1.3045014830323265
2023-11-13,1600000.0,1.6,1303969.7033323545,1.3039697033323545
2023-11-14,1600000.0,1.6,1303326.9999696137,1.3033269999696138
2023-11-15,1600000.0,1.6,1302907.1893593234,1.3029071893593234
2023-11-16,1600000.0,1.6,1302470.2023130737,1.3024702023130736
2023-11-17,1600000.0,1.6,1301887.5969000624,1.3018875969000625
2023-11-18,1600000.0,1.6,1301181.9031257997,1.3011819031257996
2023-11-19,1600000.0,1.6,1301172.8633270788,1.3011728633270787
2023-11-20,1600000.0,1.6,1300731.3401992945,1.3007313401992946
2023-11-21,1600000.0,1.6,1300139.3241451567,1.3001393241451566
2023-11-22,1600000.0,1.6,1299533.262394445,1.299533262394445
2023-11-23,1600000.0,1.6,1299021.6186227298,1.2990216186227297
2023-11-24,1600000.0,1.6,1298313.1313705023,1.2983131313705023
2023-11-25,1600000.0,1.6,1298141.0103840996,1.2981410103840996
2023-11-26,1600000.0,1.6,1297803.6069033649,1.297803606903365
2023-11-27,1600000.0,1.6,1297134.4398013079,1.2971344398013078
2023-11-28,1600000.0,1.6,1296523.8790304374,1.2965238790304374
2023-11-29,1600000.0,1.6,1295691.0647862698,1.2956910647862698
2023-11-30,1600000.0,1.6,1294962.0077827757,1.2949620077827757
2023-12-01,1600000.0,1.6,1294698.4333709578,1.294698433370958
2023-12-02,1600000.0,1.6,1294218.8877173231,1.294218887717323
2023-12-03,1600000.0,1.6,1293613.980896821,1.293613980896821
2023-12-04,1600000.0,1.6,1293217.4161016974,1.2932174161016974
2023-12-05,1600000.0,1.6,1292605.6638151489,1.2926056638151489
2023-12-06,1600000.0,1.6,1292095.590900521,1.292095590900521
2023-12-07,1600000.0,1.6,1291468.027059639,1.291468027059639
2023-12-08,1600000.0,1.6,1290608.0576424454,1.2906080576424455
2023-12-09,1600000.0,1.6,1290187.0639916465,1.2901870639916466
2023-12-10,1600000.0,1.6,1289413.5803005178,1.2894135803005178
2023-12-11,1600000.0,1.6,1288617.247310297,1.288617247310297
2023-12-12,1600000.0,1.6,1287711.3725932152,1.2877113725932152
2023-12-13,1600000.0,1.6,1287539.0554580742,1.2875390554580741
2023-12-14,1600000.0,1.6,1287254.55985084,1.2872545598508398
2023-12-15,1600000.0,1.6,1286853.1679702054,1.2868531679702053
2023-12-16,1600000.0,1.6,1286280.388243562,1.286280388243562
2023-12-17,1600000.0,1.6,1285781.682171598,1.2857816821715982
2023-12-18,1600000.0,1.6,1285044.0573170925,1.2850440573170925
2023-12-19,1600000.0,1.6,1284305.2989775497,1.2843052989775496
2023-12-20,1600000.0,1.6,1283702.6209635825,1.2837026209635825
2023-12-21,1600000.0,1.6,1283225.5662521538,1.283225566252154
2023-12-22,1600000.0,1.6,1282761.2671207131,1.2827612671207131
2023-12-23,1600000.0,1.6,1282498.1857847155,1.2824981857847155
2023-12-24,1600000.0,1.6,1282151.3855058705,1.2821513855058704
2023-12-25,1600000.0,1.6,1281541.077669795,1.2815410776697949
2023-12-26,1600000.0,1.6,1280668.8135581263,1.2806688135581263
2023-12-27,1600000.0,1.6,1279772.3861479692,1.279772386147969
2023-12-28,1600000.0,1.6,1278883.3015586494,1.2788833015586494
2023-12-29,1600000.0,1.6,1278116.437400019,1.2781164374000191
2023-12-30,1600000.0,1.6,1277482.611061054,1.277482611061054
2023-12-31,1600000.0,1.6,1276588.542835288,1.2765885428352879
2024-01-01,1600000.0,1.6,1275930.7025141492,1.2759307025141493
2024-01-02,1600000.0,1.6,1275067.3140825687,1.2750673140825688
2024-01-03,1600000.0,1.6,1274529.1413566705,1.2745291413566706
2024-01-04,1600000.0,1.6,1273800.065763652,1.2738000657636521
2024-01-05,1600000.0,1.6,1273269.963280297,1.2732699632802968
2024-01-06,1600000.0,1.6,1272411.892266523,1.272411892266523
2024-01-07,1600000.0,1.6,1272077.864493336,1.2720778644933362
2024-01-08,1600000.0,1.6,1271308.0966716378,1.271308096671638
2024-01-09,1600000.0,1.6,1270423.475120408,1.270423475120408
2024-01-10,1600000.0,1.6,1269529.8815586837,1.2695298815586837
2024-01-11,1600000.0,1.6,1268535.5342420994,1.2685355342420994
2024-01-12,1600000.0,1.6,1267760.9909626248,1.2677609909626248
2024-01-13,1600000.0,1.6,1267247.719966657,1.267247719966657
2024-01-14,1600000.0,1.6,1266535.1067202596,1.2665351067202597
2024-01-15,1600000.0,1.6,1265790.449804973,1.265790449804973
2024-01-16,1600000.0,1.6,1265133.435080352,1.265133435080352
2024-01-17,1600000.0,1.6,1264278.7158210427,1.2642787158210427
2024-01-18,1600000.0,1.6,1263631.310376606,1.263631310376606
2024-01-19,1600000.0,1.6,1263072.641978277,1.263072641978277
2024-01-20,1600000.0,1.6,1262439.3629098425,1.2624393629098425
2024-01-21,1600000.0,1.6,1261900.6523331308,1.2619006523331309
2024-01-22,1600000.0,1.6,1261360.2629176106,1.2613602629176106
2024-01-23,1600000.0,1.6,1260699.3445259023,1.2606993445259023
